  0,2.521786,2.499492,0.058645
  1,2.427402,2.350599,0.239543
  2,2.251927,2.205189,0.233930
  3,2.072173,2.066903,0.231427
  4,1.894458,1.938170,0.232271
  5,1.714216,1.821396,0.235604
  6,1.527832,1.718483,0.236975
  7,1.347570,1.630683,0.233308
  8,1.173095,1.558738,0.237330
  9,1.010640,1.502716,0.231537
 10,0.872993,1.461032,0.232736
 11,0.750395,1.431452,0.230186
 12,0.647831,1.411671,0.230953
 13,0.570351,1.398819,0.229957
 14,0.505138,1.390782,0.230854
 15,0.456905,1.385633,0.233884
 16,0.415799,1.381863,0.228896
 17,0.389656,1.379038,0.234339
 18,0.362086,1.376718,0.231280
 19,0.344678,1.374793,0.236937
 20,0.328624,1.372871,0.234338
 21,0.315334,1.371036,0.230859
 22,0.305019,1.369265,0.233763
 23,0.293894,1.367606,0.231011
 24,0.289341,1.365875,0.227273
 25,0.279810,1.364132,0.232640
 26,0.277132,1.362450,0.230746
 27,0.273778,1.360908,0.229719
 28,0.261156,1.359402,0.230862
 29,0.264578,1.357872,0.234195
 30,0.256580,1.356294,0.226276
 31,0.250235,1.354817,0.231466
 32,0.248415,1.353587,0.235014
 33,0.246054,1.352411,0.229787
 34,0.241737,1.351224,0.238714
 35,0.243222,1.349982,0.233744
 36,0.235085,1.348822,0.228314
 37,0.237712,1.347648,0.227274
 38,0.234733,1.346633,0.230753
 39,0.229838,1.345605,0.226728
 40,0.227934,1.344581,0.230394
 41,0.226571,1.343526,0.230270
 42,0.222785,1.342566,0.229143
 43,0.221542,1.341644,0.235245
 44,0.220359,1.340631,0.229579
 45,0.222600,1.339573,0.228939
 46,0.219599,1.338583,0.230110
 47,0.218669,1.337715,0.233462
 48,0.218951,1.336816,0.232119
 49,0.209950,1.335996,0.231308
 50,0.211857,1.335216,0.233243
 51,0.213764,1.334394,0.231872
 52,0.207119,1.333572,0.232193
 53,0.209182,1.332809,0.244256
 54,0.207607,1.332096,0.231413
 55,0.202580,1.331437,0.232368
 56,0.202153,1.330828,0.230042
 57,0.204042,1.330439,0.232477
 58,0.203024,1.330046,0.233303
 59,0.200860,1.329515,0.231769
 60,0.202852,1.328984,0.236898
 61,0.194443,1.328489,0.230607
 62,0.199480,1.327958,0.237538
 63,0.196478,1.327414,0.234215
 64,0.194362,1.326907,0.236025
 65,0.194364,1.326452,0.229435
 66,0.194283,1.325964,0.228433
 67,0.193127,1.325512,0.232439
 68,0.192783,1.325071,0.230446
 69,0.187603,1.324649,0.229142
 70,0.188597,1.324311,0.230403
 71,0.190210,1.324090,0.231595
 72,0.193215,1.323760,0.231214
 73,0.188940,1.323455,0.227110
 74,0.183646,1.323057,0.233192
 75,0.185366,1.322657,0.235643
 76,0.182931,1.322289,0.231676
 77,0.181728,1.321977,0.230891
 78,0.187498,1.321695,0.232343
 79,0.180111,1.321437,0.230982
 80,0.181360,1.321227,0.229082
 81,0.178504,1.321140,0.232707
 82,0.177852,1.321027,0.234434
 83,0.175384,1.320872,0.231050
 84,0.175960,1.320696,0.232854
 85,0.178754,1.320569,0.231463
 86,0.178739,1.320410,0.232172
 87,0.179236,1.320270,0.229674
 88,0.176157,1.320120,0.231051
 89,0.172653,1.320025,0.230519
 90,0.175761,1.319884,0.228124
 91,0.169377,1.319810,0.235343
 92,0.171056,1.319864,0.229550
 93,0.167656,1.319809,0.230118
 94,0.166868,1.319819,0.236293
 95,0.165999,1.319795,0.231654
 96,0.160767,1.319776,0.232466
 97,0.167492,1.319749,0.235272
 98,0.163699,1.319752,0.231344
 99,0.166224,1.319749,0.235586
100,0.162922,1.319643,0.233256
101,0.158952,1.319562,0.232018
102,0.158553,1.319639,0.232370
103,0.160269,1.319805,0.232936
104,0.164183,1.319995,0.240414
105,0.158350,1.320051,0.236170
106,0.152779,1.320116,0.236531
107,0.155020,1.320178,0.235696
108,0.152559,1.320144,0.230400
109,0.151950,1.320080,0.228509
110,0.153977,1.320128,0.231320
111,0.153556,1.320182,0.232837
112,0.147613,1.320170,0.234481
113,0.152495,1.320095,0.231758
114,0.152042,1.320121,0.232322
115,0.149776,1.320279,0.233077
116,0.149771,1.320476,0.236427
117,0.151064,1.320618,0.232787
118,0.154169,1.320738,0.232009
119,0.148774,1.320902,0.234386
120,0.145007,1.320959,0.234591
121,0.148326,1.320969,0.233438
122,0.141839,1.320974,0.226854
123,0.151061,1.320920,0.228531
124,0.148623,1.321117,0.233906
125,0.144380,1.321225,0.230476
126,0.141346,1.321174,0.228064
127,0.141704,1.321296,0.230742
128,0.142141,1.321522,0.227889
129,0.143330,1.321645,0.232820
130,0.141964,1.321669,0.232381
131,0.143084,1.321748,0.231579
132,0.141053,1.321913,0.233722
133,0.139760,1.322068,0.230107
134,0.136709,1.322234,0.228813
135,0.138424,1.322364,0.228781
136,0.143204,1.322408,0.235791
137,0.140556,1.322510,0.231347
138,0.143327,1.322583,0.233795
139,0.140166,1.322600,0.232691
140,0.141663,1.322669,0.236079
141,0.139543,1.322669,0.228115
142,0.135669,1.322650,0.232527
143,0.137194,1.322556,0.232571
144,0.132979,1.322681,0.232609
145,0.134933,1.322862,0.231197
146,0.137547,1.322964,0.233716
147,0.136668,1.323027,0.230086
148,0.134800,1.323176,0.231683
149,0.130849,1.323406,0.232287
150,0.134226,1.323455,0.232790
151,0.133614,1.323227,0.238016
152,0.133926,1.323166,0.231074
153,0.132995,1.323375,0.231085
154,0.133274,1.323522,0.235137
155,0.130338,1.323597,0.231157
156,0.135024,1.323617,0.231981
157,0.134871,1.323754,0.230967
158,0.133984,1.323925,0.233807
